state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
OR,usa,2046,0,80.2862834,0,0,0,0,66.70804178,0,0,0,21.97308809,0,7496.706077,4445.662791,0,3783.089674,848.4992477,0,0,49.91834883,0,0,232.740588,1118.373842,0,29611.86652,0,0,0,163637.0851,0,31702311.48,0,11799984.38,0,14288274.38,891750.0404,0,0,228470.6119,0,311125.681,2506373.005,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,61921538.53
PA,usa,2046,0,68.51096183,0,0,0,0,2.817062575,11556.26678,0,0,0,0,901.0092941,5018.061319,0,22966.16124,2235.958907,10246.44536,0,5805.289873,1771.368947,0,894.5966353,172.1788646,0,0,42335684.32,0,0,0,0,2892712.352,0,14254009.62,0,127418314.8,1441394.488,81843015.11,0,6581230.441,0,1215408.277,304255.6919,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,278286025.1
RI,usa,2046,0,0.798072873,0,0,0,0,3.605840096,0,0,0,0,0,4.507300121,23.71808933,0,1976.676468,0,0,33.8047509,51.60858638,0,0,141.8775152,202.2650929,0,0,0,0,0,0,0,15673.08867,0,67503.32367,0,2295065.233,0,0,81337.54267,190306.2207,0,196653.2449,398571.7491,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,3245110.403
SC,usa,2046,0,9.014600241,0,0,0,0,162.2628043,6123.167214,0,0,0,0,1505.43824,0,0,3588.937721,2907.77199,7430.509614,0,565.2154351,3060.456782,0,656.1194835,2803.653357,0,193057.7154,34193660.33,0,0,0,0,2333611.322,0,0,0,10275530.11,279497.4485,59350856.71,0,543634.0289,0,1013453.22,4708126.011,0,0.001710118,0.302889788,0,0,0,0,0.020671289,0,0,0,0.09102135,0.002475808,0.525733958,0,0.004815548,0,0.008977238,0.041704903,,112891426.9
SD,usa,2046,0,1.802920048,0,0,0,0,0,534.1150643,0,0,0,0,1796.159098,3107.558068,0,332.4133839,1080.512521,0,0,240.4644614,0,0,62.0778153,1.12682503,0,0,2916544.623,0,0,0,0,4734365.012,0,12175057.82,0,1286396.249,530974.6969,0,0,12926.09163,0,92669.94821,2430.843205,0,0,0.134085589,0,0,0,0,0.217658292,0,0.559737638,0,0.059140943,0.024411097,0,0,0.000594266,0,0.00426042,0.000111756,,21751365.28
TN,usa,2046,0,0,0,0,0,0,2.028285054,6438.678222,0,0,0,0,2890.306202,32.79060838,0,2766.468131,4019.610247,5096.291564,0,62.65147168,1821.287296,0,130.7117035,533.2136043,0,1066.066625,36555895.49,0,0,0,0,9515454.765,0,36468.47728,0,20720558.59,1757970.862,40706396.47,0,63951.14193,0,190267.6814,841992.6098,0,9.66E-06,0.331152171,0,0,0,0,0.086198504,0,0.00033036,0,0.187703184,0.015925088,0.368750687,0,0.00057932,0,0.001723595,0.007627434,,110390022.2
TX,usa,2046,0,1931.378102,0,0,0,0,221.4211184,21209.77681,0,0,0,0,771.8751456,42511.1645,0,43597.31115,18309.29558,5589.052149,0,17484.04253,0,0,1611.154916,12886.14568,0,134373.966,111154051.2,0,0,0,0,997500.6468,0,136605263.9,0,151354075.3,11047987.92,44642299.18,0,6301793.891,0,2471653.834,32804531.71,0,0.000270091,0.223419152,0,0,0,0,0.002004972,0,0.274575977,0,0.304221023,0.022206407,0.089730824,0,0.012666578,0,0.004968013,0.065936964,,497513531.5
UT,usa,2046,0,0,0,0,0,0,3.38047509,5161.985463,1.690237545,0,91.27282744,0,300.9039756,437.4334767,0,2071.555135,611.8659914,0,0,318.553436,0,0,500.9249452,1867.37444,0,19544.55478,36467658.78,4661.065582,0,638210.269,0,847364.5645,0,626768.9143,0,8398086.652,402078.3392,0,0,92694.9643,0,841975.9938,4602209.781,0,0.000369174,0.688832548,8.80E-05,0,0.012055065,0,0.016005752,0,0.011838951,0,0.158630294,0.007594802,0,0,0.001750902,0,0.015903968,0.086930502,,52941253.88
VA,usa,2046,0,511.4320764,0,0,0,0,222.3225784,3077.246475,0,0,0,0,970.1963509,81.13140217,0,11295.2941,4723.988574,4020.511708,27.04380072,2554.850391,3652.039923,0,347.8816184,2652.208073,0,118202.1247,12304871.11,0,0,0,0,1405835.711,0,186550.1957,0,64689547.21,2405479.937,32113653.93,66845.94675,1197536.706,0,503873.9524,4771927.66,0,0.000986956,0.102742375,0,0,0,0,0.011738351,0,0.001557644,0,0.540140376,0.020085113,0.2681404,0.000558146,0.00999911,0,0.004207212,0.039844317,,119764324.5
VT,usa,2046,0,24.56478566,0,0,0,0,81.13140217,0,0,0,0,0,317.7646585,827.6574919,0,0,0,0,0,134.8809561,0,0,172.6091069,142.5433663,0,0,0,0,0,0,0,1509982.453,27123399.64,2567374.875,0,0,0,0,0,46931.88642,0,224483.2022,257936.0356,0,0,0,0,0,0,0,0.047588317,0.85481586,0.080912894,0,0,0,0,0,0.001479096,0,0.00707477,0.008129063,,31730108.09
WA,usa,2046,0,16.67701045,0,0,0,0,56.34125151,754.9727702,0,0,0,0,24327.58899,4064.007154,0,2969.860049,702.9134538,1310.49751,0,80.68067216,353.8230595,0,224.9552515,308.9754233,0,0,4366722.674,0,0,0,0,95958314.53,10490155.02,9694040.517,0,3828129.666,0,10467539.1,0,356372.8958,0,280146.2816,624796.6132,0,0,0.032092629,0,0,0,0,0.70523247,0.077095955,0.071245021,0,0.028134314,0,0.076929743,0,0.002619114,0,0.002058897,0.004591857,,136066217.3
WI,usa,2046,0,0,6.992487175,0,0,0,155.1638066,5728.102358,0,0,0,0,375.9482689,345.7099192,0,3861.065966,3543.526672,1353.429544,0,1110.373385,0,0,97.62402307,560.9335,0,133007.352,34391841.08,0,0,0,0,2078960.898,0,938315.0447,0,18036682.11,677086.5647,10810456.76,0,617309.1665,0,132075.2915,1023578.088,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,68839312.35
WV,usa,2046,0,111.555678,0.241027874,0,0,0,0,12654.24509,0,0,0,0,260.296582,836.6675849,0,0,1232.070488,0,0,18.47993049,0,0,76.41922477,0,0,0,29520380.17,0,0,0,0,1820960.548,0,2570991.516,0,0,654529.5979,0,0,27849.69084,0,103459.7846,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,34698171.31
WY,usa,2046,0,0,0,0,0,0,0,7135.056091,0,0,0,0,347.4001568,3747.256638,0,105.9215528,169.0237545,0,0,5.296077642,0,0,6.658511542,103.6679028,0,0,38347726.89,0,0,0,0,1006313.221,0,13155803.5,0,688051.789,289670.921,0,0,0,0,10449.6836,235837.5115,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,53733853.51
AL,usa,2048,0,2.276186561,0,0,0,0,0,5383.522644,0,0,0,0,3463.217852,0,0,10997.96442,2566.400347,6288.420612,0,1986.086584,0,0,31.34929672,684.1078709,0,0,38180614.46,0,0,0,0,9335271.522,0,0,0,40459343,5302727.864,50228472.88,0,1717218.958,0,47422.97954,1061541.987,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,146332613.7
AR,usa,2048,0,22.76186561,0,0,0,0,9.104746243,5876.430844,0,0,0,0,1542.116395,0,0,5246.382404,814.4195515,2068.825965,0,905.6946326,31.86661185,0,35.07396564,452.050651,0,0,28495349.88,0,0,0,0,3491778.255,0,0,0,9762970.964,242915.1419,16524653.06,0,45838.52818,0,51614.44577,792750.6168,0,0,0.479656137,0,0,0,0,0.058776357,0,0,0,0.164338005,0.004088939,0.278155955,0,0.00077159,0,0.000868815,0.013344202,,59407870.89
AZ,usa,2048,0,1229.174601,0,0,0,0,29.47661596,3356.237084,344.159408,0,0,0,2469.662419,702.544982,0,11251.30398,3450.252971,4480.673245,0,1337.259605,246.1695766,0,1637.716231,3255.174401,0,10059.2059,23486097.14,1986596.034,0,0,0,7681069.641,0,1739578.366,0,14886804.08,3170624.023,35789173.23,0,993728.1035,0,3102987.014,8439649.97,0,9.93E-05,0.231878168,0.019613657,0,0,0,0.075835178,0,0.017174852,0,0.146977373,0.031303562,0.353346401,0,0.009811075,0,0.030635782,0.083324639,,101286366.8
CA,usa,2048,0,0,3051.000466,0,0,0,685.2459641,0,1098.882553,0,2413.212992,0,11624.14334,7216.649491,0,22447.41044,15357.17453,2549.328948,0,6014.481559,4332.834928,0,13581.48789,17506.71989,0,342219.8239,0,3030321.779,0,15934073.5,0,35992149.37,0,16194000.83,0,91998968.23,8078736.179,20362648.72,0,4381213.795,0,23628870.14,47377204.9,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,267320407.3
CO,usa,2048,0,525.7990956,0,0,0,0,25.49328948,4329.306839,34.14279841,0,0,0,765.037684,5681.703084,0,3666.481312,3151.94934,0,0,651.6722124,640.1774702,0,734.7944071,1633.050048,0,13399.27295,26295317.28,94153.52476,0,0,0,1947826.788,0,17044978.72,0,6650116.114,1505866.036,0,0,377548.4066,0,1257774.597,4232247.341,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,59419228.08
CT,usa,2048,0,3.641898497,65.91497938,0,0,0,72.26892331,0,0,0,0,0,141.1235668,526.5915499,0,4494.444174,1278.76161,2359.38118,0,2728.692449,33.45994244,0,723.3100112,359.2826702,0,314350.1843,0,0,0,0,0,543634.2351,0,1357240.688,0,31249015.53,920573.372,18845449.58,0,841762.063,0,990256.1168,703466.694,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,55765748.47
DE,usa,2048,0,0,7.064904616,16.56410893,0,0,0,466.618245,0,0,0,0,0,32.46775272,0,1711.692294,212.1405875,0,0,982.174501,0,30.80239708,145.2620878,379.9480392,0,0,0,0,0,0,0,0,0,60447.54795,0,2406534.824,222340.8168,0,0,52089.23657,45729.87056,210673.2088,678053.0863,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3675868.591
FL,usa,2048,0,974.2078481,0,0,0,0,251.6324243,8110.052716,0,0,0,0,62.59513042,0,0,38670.13348,9723.641369,4126.726235,0,4378.700087,0,0,1224.484907,5085.456014,0,132258.0022,47419305.76,0,0,0,0,229415.1426,0,0,0,141101038.6,5103567.722,32962037.62,0,4831582.105,0,1951915.627,11285648.43,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,245016769
GA,usa,2048,0,190.5168151,0,0,0,0,273.5976246,9578.193048,0,0,0,0,2589.162213,0,0,9115.55813,8797.11963,7125.602029,0,1194.315088,2120.726433,0,84.32236578,3162.761226,0,143802.9115,56934364.59,0,0,0,0,3851192.642,0,0,0,29765690.87,266465.0477,56915421.28,0,251591.0126,0,127660.1349,6362931.178,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,154619119.7
IA,usa,2048,0,2.503805217,0,0,0,0,1.13809328,5285.760432,0,0,0,0,206.4501211,13209.50728,0,2004.182267,1335.324846,0,0,1272.160669,0,0,102.8422473,132.0188205,0,1318.868017,35265230.59,0,0,0,0,1237554.63,0,46602161.91,0,4841872.193,347131.7382,0,0,464338.1764,0,147416.732,284371.0885,0,1.48E-05,0.395388257,0,0,0,0,0.013875269,0,0.52249616,0,0.054286315,0.003891987,0,0,0.005206087,0,0.001652813,0.003188324,,89191395.94
ID,usa,2048,0,0,0,0,0,0,41.54040474,0,0,0,13.65711937,0,3084.574218,1050.232479,0,623.3336897,682.5482186,0,0,13.20188205,0,0,110.2915852,273.1423873,0,57247.10719,0,0,0,89727.27423,0,11350781.25,0,2808468.417,0,2554702.833,252042.3939,0,0,37020.96312,0,176822.3556,589429.4849,0,0.003195263,0,0,0,0.005008153,0,0.633546991,0,0.15675544,0,0.142591444,0.014067816,0,0,0.002066335,0,0.009869389,0.032899169,,17916242.08
IL,usa,2048,0,302.0499566,16.55327802,0,0,0,3.414279841,10777.74564,0,0,0,0,36.41898497,7619.306894,0,6616.874332,11999.14507,8519.083441,0,841.6199809,0,0,145.4690138,1970.544557,0,2744.09768,31648967.19,0,0,0,0,152666.3186,0,21182163.94,0,31977644.7,10871775.14,68045790.52,0,826300.594,0,200306.3812,4253928.739,0,1.62E-05,0.187092334,0,0,0,0,0.000902484,0,0.125218004,0,0.189035305,0.064268315,0.402251539,0,0.004884662,0,0.001184108,0.025147028,,169162287.6
IN,usa,2048,0,75.11415651,0,0,0,0,0,16917.52899,0,0,0,0,94.46174228,3972.85591,0,4669.59673,3478.92354,0,0,878.4942032,0,0,210.1334048,417.7940432,0,0,70713982.15,0,0,0,0,492054.332,0,11258898.04,0,23566008.26,167252.4602,0,0,295866.8637,0,288318.5182,878173.8048,0,0,0.6568235,0,0,0,0,0.004570424,0,0.104577745,0,0.21889176,0.001553517,0,0,0.002748145,0,0.002678033,0.008156876,,107660554.4
KS,usa,2048,0,0.04111362,0,0,0,0,0,5324.569413,0,0,0,0,8.877127587,7768.96616,0,302.7328126,3151.380294,1394.164269,0,1180.771778,0,0,77.59726912,34.37041707,0,0,29670425.82,0,0,0,0,39146.12392,0,28323025.54,0,857552.7487,195091.8788,11135823.52,0,46880.31291,0,120020.523,86387.06061,0,0,0.421010259,0,0,0,0,0.000555466,0,0.401891243,0,0.012168295,0.002768268,0.158012425,0,0.000665211,0,0.001703038,0.001225794,,70474353.53
KY,usa,2048,0,9.104746243,0,0,0,0,0,11279.6425,0,0,0,0,1231.416929,0,0,2006.458453,5585.989439,0,0,39.83326482,0,0,18.00256644,120.7516971,0,0,67322072.07,0,0,0,0,4238530.06,0,0,0,15028165.14,2407670.891,0,0,120326.1365,0,25887.07768,169611.5891,0,0,0.753783073,0,0,0,0,0.047457425,0,0,0,0.168265417,0.026957898,0,0,0.001347252,0,0.000289849,0.001899085,,89312262.96
LA,usa,2048,0,1.13809328,0,0,0,0,12.63283541,1922.35336,0,0,0,0,218.5139098,0,0,8073.975159,2316.816491,2427.439158,0,6820.251602,0,0,154.366834,137.8230963,0,0,5428225.499,0,0,0,0,1084956.804,0,0,0,51567698.52,2288303.749,19389059.58,0,7008123.618,0,229861.6321,243622.1982,0,0,0.062221856,0,0,0,0,0.012436482,0,0,0,0.591102547,0.026230028,0.222250029,0,0.080331677,0,0.002634824,0.002792556,,87239851.6
MA,usa,2048,0,309.106135,0,0,0,0,65.55417295,0,0,0,0,0,291.4269939,360.8260575,0,7130.951067,1097.57716,0,0,2866.401736,2012.14892,0,2791.432428,1094.504308,0,57120.73103,0,0,0,0,0,1240656.953,0,1106243.57,0,14063499.25,434906.6507,0,0,4943298.888,0,3834413.733,2070836.561,0,0.002058332,0,0,0,0,0,0.044706786,0,0.039863231,0,0.506774936,0.01567176,0,0,0.17813063,0,0.13817221,0.074622116,,27750976.33
MD,usa,2048,0,15.93330593,109.2592537,0,0,0,2.048567905,3372.17039,0,0,0,0,671.4750355,1054.134286,0,3055.325221,1956.26854,1943.635704,0,2790.377105,0,0,1204.41308,546.2847746,0,2572.181861,3644540.338,0,0,0,0,2089082.834,0,2772349.326,0,20928475.55,139679.1898,15524701.56,0,670108.4404,0,1726209.632,1093034.767,0,5.29E-05,0.075004812,0,0,0,0,0.042993423,0,0.05705508,0,0.430709012,0.002874604,0.319499089,0,0.013790863,0,0.035525475,0.022494707,,48590753.81
ME,usa,2048,0,42.10945138,0,0,0,0,244.4624366,0,0,0,0,0,688.5771632,1148.905167,0,1458.580348,202.5806039,0,0,1045.338678,0,0,85.66738511,228.64294,0,0,0,0,0,0,0,4440665.104,1360613.279,3970804.288,0,46480.76862,0,0,0,90635.27163,0,115206.7053,427626.151,0,0,0,0,0,0,0,0.424861432,0.13017692,0.379907414,0,0.004447056,0,0,0,0.008671546,0,0.011022422,0.040913209,,10452031.57
MI,usa,2048,0,2.276186561,0.072246813,0,0,0,213.6201087,7390.208716,0,0,0,0,297.0423462,3770.61662,0,7777.729478,4770.887032,3776.193504,0,3127.366525,2540.224202,0,95.59983556,217.3758166,0,68825.38507,46819809.63,0,0,0,0,1654704.582,1353437.6,12407744.29,0,32632830.06,4922973.229,30162173.42,0,3593066.682,0,125786.0253,444697.9234,0,0.00051291,0.348917119,0,0,0,0,0.01233142,0.010086277,0.092466724,0,0.24319093,0.036687668,0.224778758,0,0.026776753,0,0.0009374,0.00331404,,134186048.8
MN,usa,2048,0,36.41898497,0.513318587,0,0,0,97.76221279,3499.067791,0,0,0,0,195.2968069,5561.748052,0,2844.436536,3209.992097,1885.820566,0,975.1183227,0,0,785.3878265,1279.330657,0,42148.68919,21468270.03,0,0,0,0,928625.4999,8359471.549,18659521.91,0,3369545.238,1734080.519,15062905.77,0,832168.5846,0,1069473.332,2556745.959,0,0.000568939,0.289786894,0,0,0,0,0.012534941,0.112839334,0.251873341,0,0.045483406,0.02340728,0.203324845,0,0.011232929,0,0.014436159,0.034511932,,74082957.09
MO,usa,2048,0,24.3551962,0,0,0,0,0,11041.21196,0,0,0,0,648.7131698,2765.79429,0,2042.763629,3958.17462,1354.331004,0,1357.859093,747.7272852,0,185.3022787,103.6802978,0,0,66109661.22,0,0,0,0,1314405.75,0,9799700.657,0,2385360.504,563466.6615,10817657.13,0,85947.24034,0,271102.414,223912.1462,0,0,0.721948072,0,0,0,0,0.014353919,0,0.107017263,0,0.02604924,0.006153317,0.118133818,0,0.000938584,0,0.002960564,0.002445224,,91571213.72
MS,usa,2048,0,0,0,0,0,0,0,1643.406697,0,0,0,0,0,0,0,8904.441826,1513.891682,1594.468686,0,2290.298918,0,0,10.44976557,248.2181445,0,0,11460371.84,0,0,0,0,0,0,0,0,10970918.28,51079.67499,12735745.92,0,8334.277851,0,15696.82976,528357.4122,0,0,0.320386086,0,0,0,0,0,0,0,0,0.306702925,0.001427983,0.356040436,0,0.000232993,0,0.00043882,0.014770757,,35770504.23
MT,usa,2048,0,455.2373122,0,0,0,0,0,1849.401581,0,0,0,0,3174.938824,1628.952912,0,45.52373122,460.8139692,0,0,59.18085058,0,0,17.48525131,19.34758577,0,0,5841960.803,0,0,0,0,12161825.83,79757.57709,5000510.346,0,1729.901786,191733.3407,0,0,0,0,25639.75987,36888.35202,0,0,0.250297743,0,0,0,0,0.521071204,0.003417199,0.214245952,0,7.41E-05,0.00821478,0,0,0,0,0.001098531,0.001580475,,23340045.91
NC,usa,2048,0,22.3066283,0,0,0,0,225.0010415,11301.26627,0,0,0,0,2090.563547,236.7234023,0,6419.07372,6813.992089,5860.725157,0,404.7059705,97.87602212,0,477.7922517,6627.230981,0,9410.438099,51500178.02,0,0,0,0,5193424.309,0,398098.9712,0,41697366.43,4842750.026,46812274.94,0,507758.6298,0,387075.7195,13697807.99,0,5.70E-05,0.312035024,0,0,0,0,0.031466499,0,0.002412046,0,0.252640656,0.029341794,0.283631434,0,0.003076465,0,0.002345258,0.082993807,,165046145.5
ND,usa,2048,0,0,0,0,0,0,0,3048.951898,0,0,0,0,578.1513865,4923.277722,0,6.031894386,592.7189804,0,0,136.4573843,0,0,62.28474135,0,0,0,15091227.93,0,0,0,0,2062239.845,8359471.549,17502803.48,0,229.2119867,474469.0528,0,0,322965.8859,0,86984.99792,0,0,0,0.343760665,0,0,0,0,0.046975431,0.190419064,0.398693558,0,5.22E-06,0.010807855,0,0,0.007356788,0,0.001981417,0,,43900391.96
NE,usa,2048,0,0.232171029,0,0,0,0,0,4299.260038,0,0,0,0,322.0803984,3075.241853,0,384.9031474,1299.01967,876.3318259,0,790.0643553,0,0,62.4916674,26.51757343,0,0,12339550,0,0,0,0,1224271.17,0,11518327.87,0,31861.26027,32429.16848,6999660.499,0,58339.94496,0,95888.30371,60355.94529,0,0,0.381313014,0,0,0,0,0.037832055,0,0.355935858,0,0.000984567,0.001002116,0.216301376,0,0.001802803,0,0.002963111,0.001865101,,32360684.17
NH,usa,2048,0,0,0,0,0,0,238.8857796,553.1133343,0,0,0,0,561.0799873,1192.927184,0,1431.721347,0,1423.071838,0,575.3061533,0,0,134.088081,0,0,0,2899454.85,0,0,0,0,1622580.78,0,3728909.388,0,39744.49354,0,11366721.41,0,120847.0288,0,182106.1418,0,0,0,0.145260619,0,0,0,0,0.081290139,0,0.1868157,0,0.001991171,0,0.569464633,0,0.00605435,0,0.009123388,0,,19960364.1
NJ,usa,2048,0,626.8354355,333.6656309,0,0,0,0,526.9371888,0,0,0,0,4.552373122,635.6294219,0,9752.890367,2903.275958,3945.883213,0,375.1155452,477.9991778,117.5801575,2801.571804,3280.340057,0,0,0,0,0,0,0,26732.96114,0,1369614.444,0,34371652.85,1645432.678,31517562.23,0,853388.0388,183002.5613,3924480.627,6047992.41,0,0,0,0,0,0,0,0.000334413,0,0.017133061,0,0.429968896,0.020583382,0.394265923,0,0.010675376,0.002289253,0.049092914,0.075656781,,79939858.8
NM,usa,2048,0,126.5559728,0,0,0,0,2.503805217,1752.663652,1.13809328,0,9.787602212,0,91.04746243,3747.058316,0,1615.86484,1461.425581,0,0,751.3691837,0,0,278.6259277,1444.012754,0,0,12430109.35,3138.450825,0,72889.83186,0,230302.2108,0,12685288.98,0,3529278.267,193514.3833,0,0,141261.7134,0,537585.4114,4028363.747,0,0,0.36719271,9.27E-05,0,0.002153208,0,0.006803262,0,0.374730866,0,0.104256947,0.005716528,0,0,0.004172954,0,0.015880588,0.119000224,,33851732.35
NV,usa,2048,0,375.5707825,0,0,0,0,0,553.5685716,125.1902608,0,741.8092002,0,945.755516,170.7139921,0,6204.315518,1340.218647,0,0,140.8959481,0,0,460.7208525,4251.347449,0,0,2832078.475,747422.4168,0,5135038.503,0,2478750,0,283991.121,0,23701383.22,0,0,0,263682.8167,0,890126.7926,10380202.93,0,0,0.060627622,0.01600042,0,0.109928159,0,0.053063755,0,0.00607953,0,0.507386541,0,0,0,0.005644781,0,0.019055358,0.222213835,,46712676.28
NY,usa,2048,0,1025.662491,112.4307891,0,0,0,62.59513042,591.8085058,0,0,0,0,5053.134165,7058.530329,0,11294.2101,3172.733633,3803.849171,0,14349.99055,1628.952912,0,2025.288724,1342.836262,0,32900.00055,311054.5507,0,0,0,0,29830294.09,15050754.3,21599015.72,0,35027536.66,1667588.797,30383071.8,0,9020558.866,0,2707333.799,2598667.175,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,148228775.8
OH,usa,2048,0,111.5331415,0.103111251,0,0,0,10.92569549,11367.84473,0,0,0,0,116.0855146,1323.374866,0,13056.54754,6445.705103,2428.69106,23.21710292,841.6199809,0,0,214.996167,1031.681559,0,3430.1221,54602507.09,0,0,0,0,535881.5617,0,3370175.571,0,84791983.7,1493307.108,19399059.1,64214.70926,1717087.431,0,284207.0465,2128091.381,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,168389944.8
OK,usa,2048,0,22.76186561,0,0,0,0,0,3694.250788,0,0,0,0,974.2078481,13174.68162,0,8332.208525,1919.621936,0,0,6335.196246,293.6280664,0,38.79863456,46.09277786,0,0,13726644.33,0,0,0,0,2568625.488,0,48914906.01,0,21483826.76,2632116.697,0,0,6334797.52,0,61714.98947,109417.3045,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,95832049.09
OR,usa,2048,0,81.08914623,0,0,0,0,67.3751222,0,0,0,22.19281897,0,7571.673138,4490.119419,0,3820.92057,856.9842402,0,0,50.41753232,0,0,235.0679939,1129.557581,0,29907.98518,0,0,0,165273.456,0,32019334.59,0,11917984.22,0,14431157.13,900667.5408,0,0,230755.318,0,314236.9378,2531436.735,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,62540753.91
PA,usa,2048,0,69.19607145,0,0,0,0,2.845233201,11671.82945,0,0,0,0,910.019387,5068.241932,0,23195.82285,2258.318496,10348.90982,0,5863.342771,1789.082637,0,903.5426016,173.9006533,0,0,42759041.16,0,0,0,0,2921639.476,0,14396549.71,0,128692498,1455808.432,82661445.26,0,6647042.745,0,1227562.359,307298.2488,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,281068885.4
RI,usa,2048,0,0.806053601,0,0,0,0,3.641898497,0,0,0,0,0,4.552373122,23.95527022,0,1996.443233,0,0,34.14279841,52.12467224,0,0,143.2962903,204.2877438,0,0,0,0,0,0,0,15829.81956,0,68178.3569,0,2318015.886,0,0,82150.9181,192209.2829,0,198619.7773,402557.4666,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,3277561.507
